salesforce_account_id,name,parent_sf_account_id,parent_name,name_state_zip_slug,email,phone,phone2,website,street,street_2,city,county,state_province,postal_code,country,latitude,longitude,classical_status,classical_abstract_md_file,classical_report_md_file,classical_report_pdf_file,school_type,operating_model,private_public,church_governed,date_founded,student_population,facility_size,facility_nature,facility_lease_own,educator_certificates_degrees,educator_classes,educator_curriculums,student_curriculums,athletics,co_curricular_programs,classcon_programs,description,admissions_description,admissions_process,accreditations_description,accreditations_bullets,programs_description,programs_bullets,specialties_description,specialties_bullets,tuition_description,parent_id,head_contact_id,ambassador_contact_id,worldview,affiliations,school_awards,school_college_acceptances,liberal_arts,classical_language,great_books,low_tech,memory_work,socratic_method,etiquette,house_system,common_arts,classical_abstract_mdfile,classical_report_mdfile,classical_report_pdffile,featured_image_1_jpgfile,featured_image_2_jpgfile,show_classical_tab,show_campus_tab,show_tab_3,show_tab_4,account_id,cap_orig_sort
Acct1173,Archway Classical Academy - North Phoenix,,,archway-classical-academy-north-phoenix-az-85032,vwilliams@archwaynorthphoenix.org,+1 602 996 4355,+1 480 424 1790,https://archwaynorthphoenix.greatheartsamerica.org/,14100 N 32nd St.,,Phoenix,Maricopa County,AZ,85032,US,33.61634220,-112.01447520,classical,archway-classical-academy-north-phoenix-az-85032-fcapi-classicality-abstract.md,archway-classical-academy-north-phoenix-az-85032-fcapi-classicality-audit.md,archway-classical-academy-north-phoenix-az-85032-v*-fcapi-classicality-audit.pdf,elementary,Charter,Public,0,,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"""\""\\\""""\\\\\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""[\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""Latin\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""]\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\""""\""""\\\""""\""""\\\""""\""""\""""\""""\""""""""""",1,0,0,1,0,0,0,archway-classical-academy-north-phoenix-az-85032-fcapi-classicality-abstract.md,archway-classical-academy-north-phoenix-az-85032-fcapi-classicality-audit.md,archway-classical-academy-north-phoenix-az-85032-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,147,2537
Acct1172,Archway Classical Academy - Trivium West,,,archway-classical-academy-trivium-west-az-85395,karchambault@archwaytrivium.org,+1 623 414 4883,,https://archwaytrivium.greatheartsamerica.org/,2001 N. Bullard Ave.,,Goodyear,Maricopa County,AZ,85395,US,33.46982120,-112.37422020,classical,archway-classical-academy-trivium-west-az-85395-fcapi-classicality-abstract.md,archway-classical-academy-trivium-west-az-85395-fcapi-classicality-audit.md,archway-classical-academy-trivium-west-az-85395-v*-fcapi-classicality-audit.pdf,elementary,Charter,Public,0,,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"""\""\\\""""\\\\\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""[\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""Latin\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""]\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\""""\""""\\\""""\""""\\\""""\""""\""""\""""\""""""""""",1,0,0,1,0,0,0,archway-classical-academy-trivium-west-az-85395-fcapi-classicality-abstract.md,archway-classical-academy-trivium-west-az-85395-fcapi-classicality-audit.md,archway-classical-academy-trivium-west-az-85395-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,148,2694
Acct0168,Archway Classical Academy - Veritas,,,archway-classical-academy-veritas-az-85018,pdelduca@archwayveritas.org,+1 480 381 1030,+1 602 489 7341,https://archwayveritas.greatheartsamerica.org/,3102 North 56th Street,,Phoenix,Maricopa County,AZ,85018,US,33.48422130,-111.96226800,classical,archway-classical-academy-veritas-az-85018-fcapi-classicality-abstract.md,archway-classical-academy-veritas-az-85018-fcapi-classicality-audit.md,archway-classical-academy-veritas-az-85018-v*-fcapi-classicality-audit.pdf,elementary,Charter,Public,0,,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,archway-classical-academy-veritas-az-85018-fcapi-classicality-abstract.md,archway-classical-academy-veritas-az-85018-fcapi-classicality-audit.md,archway-classical-academy-veritas-az-85018-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,149,2785
,Aristoi Classical Academy of Cypress,,,aristoi-classical-academy-cypress-tx-77070,,,,https://www.aristoiclassical.org/ac/index,12332 Perry Road,,Houston,Harris County,TX,77070,US,29.95230550,-95.56361540,classical,aristoi-classical-academy-cypress-tx-77070-fcapi-classicality-abstract.md,aristoi-classical-academy-cypress-tx-77070-fcapi-classicality-audit.md,aristoi-classical-academy-cypress-tx-77070-v*-fcapi-classicality-audit.pdf,elementary-intermediate,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,aristoi-classical-academy-cypress-tx-77070-fcapi-classicality-abstract.md,aristoi-classical-academy-cypress-tx-77070-fcapi-classicality-audit.md,aristoi-classical-academy-cypress-tx-77070-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,5119,
Acct0181,Arlington Classics Academy,,,arlington-classics-academy-tx-76016,,+1 817 987 1819,,https://www.acaedu.net/,2800 West Arkansas Lane,,Arlington,Tarrant County,TX,76016,US,32.70654170,-97.15342660,classical,arlington-classics-academy-tx-76016-fcapi-classicality-abstract.md,arlington-classics-academy-tx-76016-fcapi-classicality-audit.md,arlington-classics-academy-tx-76016-v*-fcapi-classicality-audit.pdf,elementary-intermediate,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,arlington-classics-academy-tx-76016-fcapi-classicality-abstract.md,arlington-classics-academy-tx-76016-fcapi-classicality-audit.md,arlington-classics-academy-tx-76016-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,398,2524
Acct0182,Arma Dei Academy,,,arma-dei-academy-co-80126,communications@armadeiacademy.com,+1 303 346 4523,,https://armadeiacademy.com/,345 E Wildcat Reserve Pkwy,,Highlands Ranch,Douglas County,CO,80126,US,39.52818960,-104.98582400,classical,arma-dei-academy-co-80126-fcapi-classicality-abstract.md,arma-dei-academy-co-80126-fcapi-classicality-audit.md,arma-dei-academy-co-80126-v*-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,arma-dei-academy-co-80126-fcapi-classicality-abstract.md,arma-dei-academy-co-80126-fcapi-classicality-audit.md,arma-dei-academy-co-80126-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,399,2035
Acct0187,Artesia Classical Academy,,,artesia-classical-academy-nm-88210,info@artesiaclassicalacademy.org,+1 575 988 3240,,https://artesiaclassicalacademy.org/,2512 W Bush Ave,,Artesia,Eddy County,NM,88210,US,32.85051600,-104.42810300,classical,artesia-classical-academy-nm-88210-fcapi-classicality-abstract.md,artesia-classical-academy-nm-88210-fcapi-classicality-audit.md,artesia-classical-academy-nm-88210-v*-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,artesia-classical-academy-nm-88210-fcapi-classicality-abstract.md,artesia-classical-academy-nm-88210-fcapi-classicality-audit.md,artesia-classical-academy-nm-88210-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,404,1155
Acct0189,Ascension Classical School,,,ascension-classical-school-la-71105,dhoward.acsshreveport@gmail.com,+1 318 946 8089,,https://www.ascensionclassicalschool.org/,10540 Norris Ferry Road,,Shreveport,Caddo Parish,LA,71105,US,32.35367860,-93.71453970,classical,ascension-classical-school-la-71105-fcapi-classicality-abstract.md,ascension-classical-school-la-71105-fcapi-classicality-audit.md,ascension-classical-school-la-71105-v*-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,ascension-classical-school-la-71105-fcapi-classicality-abstract.md,ascension-classical-school-la-71105-fcapi-classicality-audit.md,ascension-classical-school-la-71105-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,406,1645
Acct0194,Ascent Classical Academy of Fort Mill,,,ascent-classical-academy-fort-mill-sc-29730,,+1 803 239 2530,,https://fortmill.ascentclassicalsc.org/,505 University Drive,,Rock Hill,York County,SC,29730,US,34.94407990,-81.00407160,classical,ascent-classical-academy-fort-mill-sc-29730-fcapi-classicality-abstract.md,ascent-classical-academy-fort-mill-sc-29730-fcapi-classicality-audit.md,ascent-classical-academy-fort-mill-sc-29730-v*-fcapi-classicality-audit.pdf,elementary-intermediate,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,ascent-classical-academy-fort-mill-sc-29730-fcapi-classicality-abstract.md,ascent-classical-academy-fort-mill-sc-29730-fcapi-classicality-audit.md,ascent-classical-academy-fort-mill-sc-29730-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,30,622
Acct0196,Ascent Classical Academy of Greenville,,,ascent-classical-academy-greenville-sc-29607,,+1 864 329 9884,,https://greenville.ascentclassicalsc.org/,400 Brookfield Parkway,,Greenville,Greenville County,SC,29607,US,34.81231970,-82.28344900,classical,ascent-classical-academy-greenville-sc-29607-fcapi-classicality-abstract.md,ascent-classical-academy-greenville-sc-29607-fcapi-classicality-audit.md,ascent-classical-academy-greenville-sc-29607-v*-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,ascent-classical-academy-greenville-sc-29607-fcapi-classicality-abstract.md,ascent-classical-academy-greenville-sc-29607-fcapi-classicality-audit.md,ascent-classical-academy-greenville-sc-29607-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,31,
Net0045,Ascent Colorado Classical School of Grand Junction,,,ascent-colorado-classical-school-grand-junction-co-81504,,+1 970 812 0202,,https://gj.ascentcolorado.org/,545 31 Road,,Grand Junction,Mesa County,CO,81504,US,39.08319660,-108.47968650,classical,ascent-colorado-classical-school-grand-junction-co-81504-fcapi-classicality-abstract.md,ascent-colorado-classical-school-grand-junction-co-81504-fcapi-classicality-audit.md,ascent-colorado-classical-school-grand-junction-co-81504-v*-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,ascent-colorado-classical-school-grand-junction-co-81504-fcapi-classicality-abstract.md,ascent-colorado-classical-school-grand-junction-co-81504-fcapi-classicality-audit.md,ascent-colorado-classical-school-grand-junction-co-81504-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,34,623
Net0047,Ascent Colorado Classical School of Northern Denver,,,ascent-colorado-classical-school-northern-denver-co-80602,,+1 720 501 5005,,https://nd.ascentcolorado.org/,5061 East 160th Avenue,,Brighton,Adams County,CO,80602,US,39.98927050,-104.92755630,classical,ascent-colorado-classical-school-northern-denver-co-80602-fcapi-classicality-abstract.md,ascent-colorado-classical-school-northern-denver-co-80602-fcapi-classicality-audit.md,ascent-colorado-classical-school-northern-denver-co-80602-v*-fcapi-classicality-audit.pdf,elementary-intermediate,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,ascent-colorado-classical-school-northern-denver-co-80602-fcapi-classicality-abstract.md,ascent-colorado-classical-school-northern-denver-co-80602-fcapi-classicality-audit.md,ascent-colorado-classical-school-northern-denver-co-80602-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,35,624
Net0044,Ascent Colorado Classical Schools of Douglas County,,,ascent-colorado-classical-schools-douglas-county-co-80124,dougco.office@ascentcolorado.org,+1 720 531 8775,,https://dc.ascentcolorado.org/,10004 Park Meadows Dr.,,Lone Tree,Douglas County,CO,80124,US,39.55163760,-104.87341370,classical,ascent-colorado-classical-schools-douglas-county-co-80124-fcapi-classicality-abstract.md,ascent-colorado-classical-schools-douglas-county-co-80124-fcapi-classicality-audit.md,ascent-colorado-classical-schools-douglas-county-co-80124-v*-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,ascent-colorado-classical-schools-douglas-county-co-80124-fcapi-classicality-abstract.md,ascent-colorado-classical-schools-douglas-county-co-80124-fcapi-classicality-audit.md,ascent-colorado-classical-schools-douglas-county-co-80124-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,408,1710
Net0046,Ascent Colorado Classical Schools of Northern Colorado,,,ascent-colorado-classical-schools-northern-colorado-co-80525,noco.info@ascentcolorado.org,+1 970 545 6650,,https://nc.ascentcolorado.org/,2700 S Lemay Ave.,,Windsor,Larimer County,CO,80525,US,40.55089490,-105.05501080,classical,ascent-colorado-classical-schools-northern-colorado-co-80525-fcapi-classicality-abstract.md,ascent-colorado-classical-schools-northern-colorado-co-80525-fcapi-classicality-audit.md,ascent-colorado-classical-schools-northern-colorado-co-80525-v*-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,ascent-colorado-classical-schools-northern-colorado-co-80525-fcapi-classicality-abstract.md,ascent-colorado-classical-schools-northern-colorado-co-80525-fcapi-classicality-audit.md,ascent-colorado-classical-schools-northern-colorado-co-80525-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,409,1613
Acct0215,Atlanta Classical Academy,,,atlanta-classical-academy-ga-30305,info@atlantaclassical.org,+1 404 369 3500,,https://atlantaclassical.org/,3260 Northside Dr.,,Atlanta,Fulton County,GA,30305,US,33.84356240,-84.40789640,classical,atlanta-classical-academy-ga-30305-fcapi-classicality-abstract.md,atlanta-classical-academy-ga-30305-fcapi-classicality-audit.md,atlanta-classical-academy-ga-30305-v*-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,atlanta-classical-academy-ga-30305-fcapi-classicality-abstract.md,atlanta-classical-academy-ga-30305-fcapi-classicality-audit.md,atlanta-classical-academy-ga-30305-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,416,1900
Acct0221,Auburn Classical Academy,,,auburn-classical-academy-al-36801,,+1 334 821 7081,,https://www.auburnclassicalacademy.com/,1901 B Waverly Parkway,,Opelika,Lee County,AL,36801,US,32.64722690,-85.40276610,classical,auburn-classical-academy-al-36801-fcapi-classicality-abstract.md,auburn-classical-academy-al-36801-fcapi-classicality-audit.md,auburn-classical-academy-al-36801-v*-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,auburn-classical-academy-al-36801-fcapi-classicality-abstract.md,auburn-classical-academy-al-36801-fcapi-classicality-audit.md,auburn-classical-academy-al-36801-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,422,1160
Acct0224,Augustine Christian Academy,,,augustine-christian-academy-ok-74114,office@acatulsa.org,+1 918 832 4600,,https://acatulsa.org/,6310 E 30th St.,,Tulsa,Tulsa County,OK,74114,US,36.12086230,-95.90550830,classical,augustine-christian-academy-ok-74114-fcapi-classicality-abstract.md,augustine-christian-academy-ok-74114-fcapi-classicality-audit.md,augustine-christian-academy-ok-74114-v*-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,augustine-christian-academy-ok-74114-fcapi-classicality-abstract.md,augustine-christian-academy-ok-74114-fcapi-classicality-audit.md,augustine-christian-academy-ok-74114-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,425,2294
Acct0225,Augustine Classical Academy,,,augustine-classical-academy-ny-12118,admin@augustineca.org,+1 518 687 0468,,https://augustineca.org/,7 North Main St.,,Mechanicville,Saratoga County,NY,12118,US,42.90354150,-73.68684380,classical,augustine-classical-academy-ny-12118-fcapi-classicality-abstract.md,augustine-classical-academy-ny-12118-fcapi-classicality-audit.md,augustine-classical-academy-ny-12118-v*-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,augustine-classical-academy-ny-12118-fcapi-classicality-abstract.md,augustine-classical-academy-ny-12118-fcapi-classicality-audit.md,augustine-classical-academy-ny-12118-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,426,1915
Acct0226,Augustine School,,,augustine-school-tn-38305,dnelson@augustineschool.com,+1 731 414 4401,,https://augustineschool.com/,1171 Old Humboldt Rd.,,Jackson,Madison County,TN,38305,US,35.72007020,-88.86267990,classical,augustine-school-tn-38305-fcapi-classicality-abstract.md,augustine-school-tn-38305-fcapi-classicality-audit.md,augustine-school-tn-38305-v*-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,augustine-school-tn-38305-fcapi-classicality-abstract.md,augustine-school-tn-38305-fcapi-classicality-audit.md,augustine-school-tn-38305-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,427,2444
Acct0228,Austin Classical School,,,austin-classical-school-tx-78720,info@austinclassical.org,+1 830 237 2937,,https://austinclassical.org/,PO Box 200490,,Austin,Travis County,TX,78720,US,30.39924880,-97.75185610,classical,austin-classical-school-tx-78720-fcapi-classicality-abstract.md,austin-classical-school-tx-78720-fcapi-classicality-audit.md,austin-classical-school-tx-78720-v*-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,austin-classical-school-tx-78720-fcapi-classicality-abstract.md,austin-classical-school-tx-78720-fcapi-classicality-audit.md,austin-classical-school-tx-78720-v*-fcapi-classicality-audit.pdf,,,0,0,0,0,429,2486
