salesforce_account_id,name,parent_sf_account_id,parent_name,name_state_zip_slug,email,"phone",phone2,website,street,street_2,city,county,state_province,"postal_code",country,latitude,longitude,classical_status,classical_abstract_md_file,classical_report_md_file,classical_report_pdf_file,school_type,operating_model,private_public,church_governed,date_founded,student_population,facility_size,facility_nature,facility_lease_own,educator_certificates_degrees,educator_classes,educator_curriculums,student_curriculums,athletics,co_curricular_programs,classcon_programs,description,admissions_description,admissions_process,accreditations_description,accreditations_bullets,programs_description,programs_bullets,specialties_description,specialties_bullets,tuition_description,parent_id,head_contact_id,ambassador_contact_id,worldview,affiliations,school_awards,school_college_acceptances,liberal_arts,classical_language,great_books,low_tech,memory_work,socratic_method,etiquette,house_system,common_arts,featured_image_url,featured_image_2_jpgfile,show_classical_tab,show_campus_tab,show_tab_3,show_tab_4,account_id,cap_orig_sort,grades,grades_offered
001V400000tPKCU,Alachua Learning Academy,,,alachua-learning-academy-fl-32615,info@ourala.org,"+1 386 418 2080",,https://ourala.org/,11100 West State Road 235,,Alachua,Alachua County,FL,"32615",US,29.81363560,-82.46473440,somewhat-classical,alachua-learning-academy-fl-32615-fcapi-classicality-abstract.md,alachua-learning-academy-fl-32615-fcapi-classicality-audit.md,alachua-learning-academy-fl-32615-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-9.png,,0,0,0,0,309,749,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCfH,Aletheia Christian School of Peoria,,,aletheia-christian-school-peoria-il-61604,info@peoriaclassical.org,"+1 309 635 9809",,https://peoriaclassical.org/,7229 N. Knoxville Ave.,,Peoria,Peoria County,IL,"61604",US,40.77563880,-89.60472720,classical,aletheia-christian-school-peoria-il-61604-fcapi-classicality-abstract.md,aletheia-christian-school-peoria-il-61604-fcapi-classicality-audit.md,aletheia-christian-school-peoria-il-61604-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-2.png,,0,0,0,0,312,1920,PK-8,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPCfI,Aletheia United Academy,,,aletheia-united-academy-va-22902,,"+1 434 207 2170",,https://aletheiaunitedacademy.org/,981 2nd Street Southeast,,Charlottesville,,VA,"22902",US,38.02410300,-78.48365200,classical,aletheia-united-academy-va-22902-fcapi-classicality-abstract.md,aletheia-united-academy-va-22902-fcapi-classicality-audit.md,aletheia-united-academy-va-22902-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-3.png,,0,0,0,0,313,451,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCfJ,Alexandria Classical Christian Academy,,,alexandria-classical-christian-academy-va-22302,katherine.kramer@accacademy.org,"+1 571 206 1604",,https://www.accacademy.org/,2932 King St,,Alexandria,,VA,"22302",US,38.81944740,-77.07884100,classical,alexandria-classical-christian-academy-va-22302-fcapi-classicality-abstract.md,alexandria-classical-christian-academy-va-22302-fcapi-classicality-audit.md,alexandria-classical-christian-academy-va-22302-v20260107-fcapi-classicality-audit.pdf,elementary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-4.png,,0,0,0,0,314,723,PK-5,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th"
001V400000tPCfK,Aliso Viejo Christian School,,,aliso-viejo-christian-school-ca-92656,,"+1 949 389 0300",,https://www.pacificaoc.org/,1 Orion,,Aliso Viejo,Orange County,CA,"92656",US,33.55796430,-117.72719570,classical,aliso-viejo-christian-school-ca-92656-fcapi-classicality-abstract.md,aliso-viejo-christian-school-ca-92656-fcapi-classicality-audit.md,aliso-viejo-christian-school-ca-92656-v20260107-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-1.png,,0,0,0,0,315,1951,9-12,"9th, 10th, 11th, 12th"
001V400000tPKCX,All Hallows High School,,,all-hallows-high-school-ny-10452,,"+1 718 293 4545",,https://sites.google.com/a/mhbx.org/mott-hall-bronx-high-school/,111 East 164th St.,,Bronx,Bronx County,NY,"10452",US,40.83009450,-73.92211410,somewhat-classical,all-hallows-high-school-ny-10452-fcapi-classicality-abstract.md,all-hallows-high-school-ny-10452-fcapi-classicality-audit.md,all-hallows-high-school-ny-10452-v20260107-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-2.png,,0,0,0,0,316,513,9-12,"9th, 10th, 11th, 12th"
001V400000tPCfL,All Saints Academy,,,all-saints-academy-wa-98383,info@allsaintsacademy.com,"+1 360 776 1700",,https://allsaintsclassical.com/,3450 NW Carlton St,,Silverdalw,,WA,"98383",US,47.64634130,-122.69631620,classical,all-saints-academy-wa-98383-fcapi-classicality-abstract.md,all-saints-academy-wa-98383-fcapi-classicality-audit.md,all-saints-academy-wa-98383-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private School,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,0,0,1,0,0,placeholders/placeholder-elementary-5.png,,0,0,0,0,317,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCfM,All Saints Catholic School: Ft. Worth,,,all-saints-catholic-school-ft-worth-tx-76164,,"+1 817 624 2670",,https://www.ascsfw.org/,2006 North Houston Street,,Fort Worth,Tarrant County,TX,"76164",US,32.78187400,-97.35130880,classical,all-saints-catholic-school-ft-worth-tx-76164-fcapi-classicality-abstract.md,all-saints-catholic-school-ft-worth-tx-76164-fcapi-classicality-audit.md,all-saints-catholic-school-ft-worth-tx-76164-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-7.png,,0,0,0,0,319,1832,PK-8,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPCfO,All Saints Christian Academy…A Schole Community,001V400000tOZKD,Schole Communities,all-saints-christian-academy-schole-community-cameron-nc,allsaints2019@gmail.com,"",,https://www.facebook.com/allsaints2019,,,Cameron,,NC,"",US,35.32682260,-79.25530300,classical,all-saints-christian-academy-schole-community-cameron-nc-fcapi-classicality-abstract.md,all-saints-christian-academy-schole-community-cameron-nc-fcapi-classicality-audit.md,,elementary,,,0,,,,,,,,,,,,,,,,,,,,,,,5479,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-schole-1.png,,0,0,0,0,5529,51,,
001V400000tPCfR,Alpha Omega Academy,,,alpha-omega-academy-tx-77340,office@alphaomegaacademy.org,"+1 936 438 8833",,https://alphaomegaacademy.org/,3891 State Hwy. 30 West,,Huntsville,Walker County,TX,"77340-8419",US,30.70049320,-95.61239730,classical,alpha-omega-academy-tx-77340-fcapi-classicality-abstract.md,alpha-omega-academy-tx-77340-fcapi-classicality-audit.md,alpha-omega-academy-tx-77340-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-4.png,,0,0,0,0,326,2703,PK-12,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCfS,Alpine Christian School,,,alpine-christian-school-tx-79830,Admin10@AlpineChristianSchool.com,"+1 432 837 5757",,https://alpinechristianschool.com/,402 East Sul Ross Avenue,,Alpine,Brewster County,TX,"79830",US,30.36009750,-103.65881090,classical,alpine-christian-school-tx-79830-fcapi-classicality-abstract.md,alpine-christian-school-tx-79830-fcapi-classicality-audit.md,alpine-christian-school-tx-79830-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-5.png,,0,0,0,0,327,2572,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPKCg,Amarillo Collegiate Academy,,,amarillo-collegiate-academy-tx-79118,,"+1 806 352 0171",,https://responsiveed.com/campus/amarillo-collegiate-academy/,6000 S. Georgia St,,Amarillo,Randall County,TX,"79118",US,35.14730000,-101.86715340,somewhat-classical,amarillo-collegiate-academy-tx-79118-fcapi-classicality-abstract.md,amarillo-collegiate-academy-tx-79118-fcapi-classicality-audit.md,amarillo-collegiate-academy-tx-79118-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-7.png,,0,0,0,0,229,1380,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCfV,Amazing Grace Academy,,,amazing-grace-academy-id-83301,christianott1977@gmail.com,"+1 208 948 3321",,https://amazinggrace.academy/,1061 Eastland Drive North,,Twin Falls,Twin Falls County,ID,"83301",US,42.58128380,-114.44142550,classical,amazing-grace-academy-id-83301-fcapi-classicality-abstract.md,amazing-grace-academy-id-83301-fcapi-classicality-audit.md,amazing-grace-academy-id-83301-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-9.png,,0,0,0,0,329,983,K-9,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th"
001V400000tPCfW,Ambassador Christian Academy,,,ambassador-christian-academy-nj-08720,aca@ambassadorchristian.org,"+1 732 341 0860",,https://ambassadorchristian.org/,4041 Squankum-Allenwood Rd.,,Allenwood,Monmouth County,NJ,"08720",US,40.13583450,-74.12961570,classical,ambassador-christian-academy-nj-08720-fcapi-classicality-abstract.md,ambassador-christian-academy-nj-08720-fcapi-classicality-audit.md,ambassador-christian-academy-nj-08720-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-0.png,,0,0,0,0,331,2700,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCfX,Ambrose Academy,,,ambrose-academy-ks-66503,jon@ambroseclassical.com,"+1 913 620 2198",,https://ambroseclassical.com,2845 Greenwood Dr.,,Ogden,,KS,"66503",US,39.12316060,-96.69866040,classical,ambrose-academy-ks-66503-fcapi-classicality-abstract.md,ambrose-academy-ks-66503-fcapi-classicality-audit.md,ambrose-academy-ks-66503-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-virtual-1.png,,0,0,0,0,3119,,,"K, 1st, 2nd"
001V400000tPCfZ,American Christian Academy,,,american-christian-academy-al-35404,,"+1 205 553 5963",,https://www.acacademy.com/,2300 Veterans Memorial Parkway,,Tuscaloosa,Tuscaloosa County,AL,"35404",US,33.19946040,-87.50798940,classical,american-christian-academy-al-35404-fcapi-classicality-abstract.md,american-christian-academy-al-35404-fcapi-classicality-audit.md,american-christian-academy-al-35404-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,339,1036,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
